game_id,nickname1,nickname2,time,score1,score2,max1,max2,median1,median2,sum1,sum2,tpr_10_2,tpr_20_2,min_10_2,min_20_2,rating1,rating2
47857,STEEBot,Zanderman,1200,462,337,74,27,19.5,17,358,253,1782.8,1712.95,10,20,2123,1908
47858,BetterBot,Kimori101,1500,355,372,72,73,14,10.5,264,267,1867.8,1739.1,10,20,1987,1878
47864,STEEBot,shaneabbas,1080,402,522,39,79,21,34,301,435,1893.4,1803.9,10,20,2177,1889
47867,BetterBot,220674_ZAVEPHUA,1200,222,182,62,34,10.5,19.5,167,187,1656.3,1603.2,10,17,1969,1542
47870,BetterBot,batmannq,1200,428,326,74,70,13.5,13,325,237,1502.3,1501.15,5,5,1705,1419
47879,BetterBot,ChsrQat,900,341,369,70,37,14,17,257,262,1931.3,1758.55,10,20,1995,2123
47880,STEEBot,BethMix,1200,355,390,62,85,16,16,263,294,1504.4,1498.5,10,14,1838,1580
47882,HastyBot,shyspot,3600,418,422,89,66,18.5,20,325,325,1823.4,1681.4,10,15,1981,1797
47886,BetterBot,Gtowngrad,1020,535,294,85,39,18,15,399,233,1390.8,1332.85,10,20,1580,1403
47887,BetterBot,pandorable,300,237,337,16,34,11.5,12.5,160,224,1590,1549.35,10,20,1912,1610
47889,BetterBot,ENGBoard2,600,327,121,59,38,13,7.5,239,218,1500,1500,1,1,1942,1465
47890,STEEBot,TheAgentIntellect,3600,399,414,64,59,19.5,27,306,317,1554.9,1527.45,4,4,1892,1799
47891,BetterBot,LeChamp21,840,308,323,59,38,10.5,15,213,227,1817.7,1689.1,10,20,1940,1668
47895,BetterBot,pandorable,300,388,344,55,43,16,12,297,247,1627.5,1553.6,10,20,1878,1646
47898,BetterBot,patricck,3300,445,373,72,81,16.5,18.5,345,284,2098.8,1851.8,10,20,2020,2181
47900,BetterBot,Scrabbeduto,900,352,324,59,37,13.5,13,263,222,1425.6,1462.8,8,8,1696,1491
47903,HastyBot,Manop,1200,528,371,84,61,26.5,26,425,283,1903.2,1762.95,10,15,2241,1905
47910,HastyBot,royster,1500,481,412,85,72,24,17,377,327,1649.4,1645.05,10,20,2063,1733
47916,HastyBot,Esan,1200,396,436,69,78,18,22,311,333,2026.9,1931.7,10,20,2244,2051
47924,BetterBot,Zynx,780,292,339,32,64,12.5,17,190,252,1882.2,1720.25,10,20,1952,1860
47925,STEEBot,MSHS-21LEEJINYIH,1200,411,395,53,76,17.5,13,310,308,1697.6,1598.8,6,6,2044,1878
47930,BetterBot,Crookshanks,1500,344,442,67,56,15,18,256,341,2137.8,1871.75,10,20,1998,1970
47931,STEEBot,Rexington,1200,484,411,84,54,24,24,398,309,2118.9,1929.15,10,20,2107,1984
47932,BetterBot,NurdiniDelisha,900,360,262,39,21,12.5,12,242,217,1568.5,1587.6,10,20,1943,1981
47933,BetterBot,pandorable,300,337,370,74,54,14,18,241,278,1745.4,1586.55,10,20,1820,1680
47935,STEEBot,FuriousTiles,1320,504,378,76,71,18,19,411,282,1935,1639.9,10,20,1874,1858
47940,HastyBot,wagyus,1200,458,417,116,83,20,23,368,319,2083.6,1972.85,10,20,2124,2114
47943,BetterBot,akiff_faleel,600,339,453,62,73,18.5,22,252,344,2041,1788.25,10,20,2011,2144
47945,STEEBot,Sopejohn,1200,431,369,80,65,20,16,335,295,2121.3,1929.75,10,20,2114,1838
47947,BetterBot,amogh,1200,377,424,31,72,17.5,17,264,349,1664.2,1582.1,3,3,1999,1950
47950,STEEBot,UcheVictor,1200,496,391,75,72,21,21,397,320,1766.5,1734.8,10,20,2126,1960
47958,BetterBot,ruby43,1200,360,333,63,60,15.5,12,260,244,1537,1427.1,10,20,1683,1590
47965,HastyBot,Stanley,1200,446,442,86,81,26,22.5,343,352,2151.3,1996.2,10,20,2224,2089
47967,BetterBot,HivinD,900,358,402,62,132,14,13,261,309,1958.9,1855.5,10,20,2031,2081
47969,BetterBot,pandorable,300,397,322,72,65,18,9,308,222,1731,1586.5,10,20,1815,1697
47972,STEEBot,MasterYeri,900,483,311,67,78,14,14,367,297,1757.7,1732.7,10,20,2100,1931
47974,BetterBot,pandorable,300,411,356,66,39,17.5,14,329,249,1667.3,1521.3,10,20,1759,1623
47976,BetterBot,Y4NSH3Ng,780,464,364,70,33,15,18,367,273,1666.9,1574.5,10,20,1982,1470
47980,BetterBot,ChsrQat,900,366,369,66,46,15.5,13.5,291,256,1754.7,1692.6,10,20,2018,2095
47982,BetterBot,Toronto2,1200,402,375,42,83,14,9,286,301,1284.7,1317.75,10,20,1677,1473
47984,BetterBot,pandorable,300,394,369,90,62,19,19.5,277,292,1784.6,1582.65,10,20,1758,1654
47987,BetterBot,mgca61,180,348,261,63,25,16,13,272,192,1491.9,1495.95,2,2,1822,1667
47991,HastyBot,tarkovsky7,3600,383,438,53,75,17,16.5,276,356,1778.1,1667.45,10,20,1940,1869
47996,HastyBot,Bright,600,445,532,79,116,22,23.5,361,428,1649.5,1574.75,4,4,2117,1774
47997,STEEBot,Goldenlamb,1200,345,482,51,85,17,19,239,395,2013.5,1828,10,20,2129,1981
48007,STEEBot,Mimix,1200,439,325,52,61,24,11,325,243,2020.1,1799.85,10,20,2093,1813
48016,BetterBot,AASM16,900,368,359,31,58,15,10.5,261,297,1979.8,1822.5,10,20,2026,1936
48028,BetterBot,NishanyaGammanpila,900,495,348,68,76,22.5,15,380,273,2129.8,1864.1,10,20,1985,1840
48029,HastyBot,Esan,1200,507,423,77,62,22.5,26,395,339,2114.8,1995.2,10,20,2257,2154
48031,BetterBot,Aghalya,900,343,409,71,64,12,16,260,295,2029.7,1812,10,20,2022,1924
48041,STEEBot,rak1507,600,390,360,66,69,22,15,295,266,1893,1769.15,10,20,2100,2087
48042,BetterBot,HAYDEN,3600,387,295,64,79,15,9,271,221,1509.1,1504.55,2,2,1955,1395
48045,STEEBot,Yracivc,1200,399,360,60,72,19.5,16,300,268,2258.2,1959.45,10,20,2097,2153
48046,STEEBot,MasterYeri,900,322,461,50,71,17.5,22,238,345,1964,1820.85,10,20,2097,1944
48047,STEEBot,Uzams,1200,514,323,74,45,21.5,15,408,236,1717.3,1730.3,10,20,2125,1811
48049,STEEBot,pisces223,1200,458,324,60,81,24.5,12,349,240,1665.8,1545.55,10,20,1820,1644
48051,HastyBot,kar2008,1200,436,453,67,59,22,30.5,346,355,1694.7,1540.35,10,20,2094,1835
48055,BetterBot,pandorable,300,427,330,61,32,14,13,319,250,1520.3,1434.95,10,20,1767,1615
48056,BetterBot,LIMEUJIE,540,463,307,66,27,18,16,355,227,2079.4,1808.65,10,20,1922,2039
48058,BetterBot,pandorable,300,403,277,59,27,15.5,11,314,177,1516.9,1509.75,10,20,1896,1656
48059,BetterBot,LeChamp21,840,434,380,117,54,12,16.5,333,293,1726.1,1647,10,20,1978,1644
48061,HastyBot,daddyfiyin,900,501,504,76,90,18.5,25,400,474,2061.3,1952.3,10,20,2260,2048
48065,HastyBot,Edemaro,1200,572,353,75,46,30,19,466,282,1807,1809.3,10,20,2249,1827
48069,STEEBot,Mvoi,600,393,373,61,66,18,17,283,294,1723.7,1712.5,10,20,2109,1651
48072,STEEBot,snorkl,1200,380,319,31,59,18.5,13,269,240,1919,1818.7,10,20,2088,1891
48074,HastyBot,Vishy56789,1200,430,410,69,87,20.5,13,331,314,1723.7,1685.3,10,20,1986,1738
48075,BetterBot,Anita,1200,264,446,21,65,12,15,177,341,1506.6,1491.4,10,20,1710,1508
48081,STEEBot,Mvoi,600,531,326,80,83,16,15,401,363,1725.8,1612.9,9,9,2014,1595
48086,BetterBot,waxmedry,1200,308,467,37,72,14,18.5,205,377,1516.4,1508.2,4,4,1703,1654
48091,STEEBot,HivinD,900,442,357,67,68,17,11.5,331,276,1921.9,1804.6,10,20,2187,2067
48093,BetterBot,patricck,3300,410,437,70,77,16,20,308,346,2176.5,1878.55,10,20,2023,2161
48094,BetterBot,pandorable,300,404,357,64,53,15,14.5,281,292,1738.8,1586.6,10,20,1811,1657
48096,HastyBot,royster,1500,488,415,93,77,17,20,405,309,1753.3,1554.9,10,20,1968,1718
48098,HastyBot,Esan,1200,401,491,78,80,18,17,308,396,2301.8,2043.45,10,20,2197,2106
48100,STEEBot,Anita,1200,348,392,32,73,17.5,15.5,252,299,1640.8,1568.7,10,20,1894,1582
48101,STEEBot,Uzams,1200,365,179,99,38,18,23,266,237,1886.5,1808.05,10,20,2078,1823
48102,STEEBot,deathstar,1200,425,301,69,59,18,15,314,224,1588.2,1525.8,10,20,1845,1655
48112,BetterBot,CobaltBlue,1200,395,305,73,75,20,7,295,260,1428.4,1356.8,10,20,1678,1500
48115,BetterBot,pandorable,300,383,280,73,27,16,10,285,189,1506.3,1459.05,10,20,1844,1632
48116,STEEBot,Trayz,1440,483,384,69,33,15,17.5,400,276,1952.4,1839.05,10,20,2081,1956
48117,BetterBot,DinethScrabber123,1260,421,412,74,70,15.5,18,323,320,1594.2,1547.1,3,3,1968,2109
48127,STEEBot,orlyns,1200,256,212,41,30,16,15,186,162,2185.1,1974.15,10,20,2166,2089
48129,HastyBot,adola,1200,476,334,72,64,20,16,342,267,1981.8,1893.2,10,20,2231,2110
48134,BetterBot,PVMG,660,354,416,68,68,17,19.5,258,324,2088.3,1781.35,10,20,1842,1906
48135,HastyBot,chloe,300,401,378,55,68,17.5,14.5,293,288,1804.7,1682.35,10,20,1985,1826
48137,BetterBot,Matt_86,3600,486,341,66,78,20.5,18,383,255,2005.2,1820.5,10,20,1961,1966
48147,BetterBot,Luigi19,1200,445,309,66,64,18,17.5,325,238,1626.1,1587.4,10,20,1935,1754
48148,STEEBot,UcheVictor,1200,536,250,88,31,18,15,407,187,1927.1,1815.85,10,20,2144,1922
48151,STEEBot,Glilac,1200,457,401,66,62,19,27,350,316,2198.5,1940.45,10,20,2092,2103
48168,HastyBot,shcheah,3600,464,444,75,79,25,16,368,352,2035.8,1939,10,20,2188,2078
48178,STEEBot,gerald0506,900,499,351,75,75,20.5,17,386,295,2014.8,1880.8,10,20,2176,1990
48185,HastyBot,nyjets313,1200,488,387,80,63,31,21.5,383,301,1660.8,1580.4,7,7,2069,1893
48186,BetterBot,pandorable,300,368,304,46,27,17,15,262,210,1559.9,1472.95,10,20,1797,1585
48188,STEEBot,Wildgarlic,3600,391,339,83,80,18,19.5,305,266,1944.8,1699.2,10,20,1862,1720
48194,STEEBot,saint,1200,343,414,55,86,19,18,256,312,1937,1702.35,10,20,1879,1935
48197,STEEBot,cudbear,1200,329,411,58,69,17,15,242,308,1596.2,1548.1,5,5,2122,1452
48199,BetterBot,AngieOsai,1200,465,362,69,78,19,11.5,359,279,1839.8,1684.5,10,15,1937,1489
48200,STEEBot,Avyze,1320,418,416,81,67,21.5,22,310,336,2099.1,1942.6,10,20,2115,2128
48204,BetterBot,pandorable,300,373,377,69,51,16,14.5,293,266,1706.8,1585.9,10,20,1868,1621
48206,STEEBot,Rexington,1200,364,378,58,66,15,17,264,289,2392.1,2060.4,10,20,2120,2117
48207,BetterBot,halidom21,1200,394,431,70,55,18,25,301,332,2304.4,1928.8,10,20,1922,2147
48208,STEEBot,Xcalibur,900,322,496,31,75,19,23.5,222,407,2165.8,1930.65,10,20,2125,2024
48209,STEEBot,mmmmice,480,307,524,34,83,14,14,226,408,1807.9,1641.25,10,20,1891,1817
48216,STEEBot,Tazz,900,457,425,73,68,18.5,19,347,343,1877.1,1861.45,10,20,2102,1713
48217,STEEBot,BeanzCyclones,1200,516,340,67,69,28.5,21,400,258,2103.6,1907.05,10,20,2162,2022
48221,BetterBot,pandorable,300,386,343,63,35,12.5,13,289,252,1590.8,1542.85,10,20,1918,1615
48224,STEEBot,bbharath,600,429,388,75,74,19,11,330,301,1933.3,1745.6,10,20,2125,1904
48225,STEEBot,SirLee,1800,408,442,80,81,17,19,320,341,2103.2,1931.85,10,20,2115,2078
48229,BetterBot,Sally,900,380,468,69,133,12.5,19,281,379,2080.7,1805.65,10,14,1928,1940
48230,BetterBot,Kovert,1800,307,385,33,62,16,16,217,286,1748.5,1499.15,10,20,1709,1790
48232,BetterBot,HivinD,300,438,456,67,82,13,19,361,345,2145.2,1955.55,10,20,1862,2048
48234,BetterBot,MagiKrap,3600,290,412,27,93,11,18,179,332,1968.8,1756.5,10,20,1923,1939
48239,HastyBot,rbhatz,900,498,417,91,75,14.5,9.5,418,300,1500,1500,1,1,2203,1382
48242,STEEBot,sarainvt,1200,418,356,52,70,20,9,310,274,1725.9,1656.65,10,20,1865,1559
48243,HastyBot,Nick,1200,501,376,74,71,23,17.5,409,326,1541.9,1520.95,7,7,1973,1521
48245,BetterBot,CobaltBlue,1200,396,427,85,75,13,27,290,344,1232.7,1264.6,10,20,1701,1500
48247,STEEBot,megazemega,1200,415,101,79,72,18.5,5,324,261,1607.2,1553.6,2,2,2164,1968
48252,HastyBot,Marlon,1200,531,401,86,72,33,24.5,431,313,2402.5,2134.85,10,20,2232,2130
48260,HastyBot,bubbat,720,387,452,69,101,15,18,295,354,1927.4,1773.7,10,20,1972,1791
48261,HastyBot,tripack,720,774,495,150,79,48,22,669,410,1719.7,1558.7,10,20,1684,1500
48264,STEEBot,rak1507,600,424,433,61,68,22,20,329,339,2208,1958.9,10,20,2121,2115
48270,STEEBot,HivinD,900,508,339,80,65,28,17,396,260,2219,1953.65,10,20,2176,2083
48272,BetterBot,PENapasa,1200,430,319,85,55,14.5,11,330,249,1881.7,1724.35,10,20,1951,1852
48274,STEEBot,meetsumeet,720,478,405,87,76,14.5,16,351,339,1985,1771.3,10,20,2067,1924
48275,STEEBot,talulah,1200,472,310,78,57,17,14,375,219,1791.8,1634.6,10,20,1893,1576
48282,BetterBot,gerald0506,900,309,548,25,76,17,25.5,220,446,2105,1918,10,20,2012,2012
48283,BetterBot,Crookshanks,1500,399,396,67,70,18,13,314,290,1769.4,1658.8,10,20,2055,1963
48285,HastyBot,supriya,1200,461,406,58,72,24,16,371,308,1620.2,1560.1,2,2,2271,2053
48288,STEEBot,kfraley,1800,373,425,52,68,19,26,273,334,2259.4,2040.35,10,20,2145,2129
48300,BetterBot,pandorable,180,323,304,60,25,13.5,17,227,212,1442.9,1471.45,5,5,1777,1609
48303,HastyBot,HJFan,1200,508,249,77,25,21,9.5,413,152,1601.2,1550.6,9,9,2034,1637
48307,STEEBot,rak1507,600,505,404,66,62,22,29,396,322,2151.3,1941.8,10,20,2129,2092
48310,HastyBot,royster,1500,416,381,71,57,22,20.5,327,272,1720.7,1675.25,10,20,2040,1763
48311,STEEBot,Anita,1200,430,356,72,36,17,15,329,267,1743,1534.85,10,20,1835,1603
48317,BetterBot,Scrabbler17,1200,342,351,50,66,13,12.5,252,252,1929.3,1745.6,10,20,1955,1804
48318,HastyBot,tarkovsky7,3600,396,427,41,78,23,18,304,329,1967.5,1796.95,10,20,2043,1848
48320,STEEBot,Kwyet,1200,293,555,29,78,21,18,213,436,1671.7,1570.9,10,20,1840,1735
48323,BetterBot,Yasiru,900,454,304,57,67,17,14.5,335,299,1942.2,1751.55,10,17,2036,2034
48324,HastyBot,TrentonTron,3600,438,438,82,74,27,25,337,344,2292.7,1989.85,10,20,1986,2065
48331,HastyBot,Esan,1200,450,416,78,82,23,21.5,355,321,2277.5,2046,10,20,2199,2139
48341,HastyBot,tarkovsky7,3600,480,348,93,64,19.5,18,382,249,1895.6,1758.2,10,20,2047,1835
48342,BetterBot,BeautifulWaste,900,376,336,67,65,14,21,256,275,1678.8,1637.5,10,20,2007,1785
48346,HastyBot,nyjets313,1200,471,378,77,77,23,20,363,287,1867.8,1698.5,10,13,1960,1894
48348,STEEBot,ChrisOB,1200,409,411,64,84,21,18.5,313,314,2103,1913.95,10,20,2091,2045
48349,BetterBot,pandorable,300,535,273,141,38,15.5,13.5,402,196,1606.7,1531.5,10,20,1849,1619
48351,HastyBot,mytbear,1200,465,368,71,68,19.5,17.5,354,288,2261.1,2046.65,10,20,2274,2130
48353,BetterBot,pandorable,300,317,277,30,34,13.5,11,220,180,1589.7,1509.15,10,20,1838,1649
48356,BetterBot,ChsrQat,900,390,347,71,39,13,17.5,290,252,1452,1363.35,10,20,1671,1657
48358,HastyBot,HJFan,1200,467,376,78,78,21,16,371,284,1849,1743.4,10,20,1978,1694
48359,BetterBot,Knight2014,300,317,427,60,76,12.5,9,239,308,1992.9,1709.35,10,20,1911,1750
48363,HastyBot,NoelL,1200,513,428,68,74,34,19,399,354,2050.5,1939.25,10,20,2376,1972
48369,BetterBot,pandorable,300,439,332,60,41,15.5,15.5,321,251,1606.6,1542.35,10,20,1867,1679
48374,STEEBot,Sopejohn,1200,404,465,71,132,16,18,295,430,1824.4,1753.15,10,20,2205,1823
48375,HastyBot,wzy3112,3600,521,398,67,67,31.5,12.5,419,309,2098.7,1970.6,10,20,2235,2080
48378,BetterBot,Xerxes,900,405,250,74,54,19,15,312,198,1856.2,1691.2,10,20,1952,1867
48380,STEEBot,Yracivc,1200,368,508,63,94,18,18,289,399,2166.7,1946.65,10,20,2061,2120
48383,STEEBot,UcheVictor,1200,316,488,41,63,21,21,228,382,1923.2,1845.8,10,20,2144,1943
48390,BetterBot,gregthaopenny,1500,386,443,63,73,15,15,305,366,1519.2,1389.05,10,20,1671,1612
48391,BetterBot,Yuki86,900,446,201,56,24,14,9,307,134,1555,1551.4,10,20,2044,1264
48393,BetterBot,monica101,900,295,372,28,63,9,13,190,275,1895.7,1707,10,13,2062,1852
48396,BetterBot,Gtowngrad,1020,493,344,76,62,20,14,388,258,1433.6,1353.5,10,20,1697,1363
48414,BetterBot,Kovert,1800,240,529,23,69,12,23.5,166,414,1497.7,1373.7,10,20,1713,1685
48423,HastyBot,DBrumby,1200,521,348,82,64,27,16.5,410,270,1815.7,1657.85,8,8,2227,1814
48424,BetterBot,CornyG,1200,355,364,35,60,16,14,260,270,1596.5,1538.05,10,20,1621,1608
48427,BetterBot,rasnz,900,292,480,57,71,9,16.5,200,405,1711.5,1685.75,10,20,1959,1720
48428,HastyBot,NoelL,1200,436,328,61,73,20,17.5,318,253,1948.8,1921.25,10,20,2251,1996
48429,STEEBot,NimuthuWitharana,900,424,342,67,69,24,15,318,257,2287.1,1958.5,10,20,2046,2158
48443,BetterBot,Brianm,3600,323,433,32,69,19,20,233,331,1678.9,1589.45,3,3,2029,1999
48445,STEEBot,Uzams,1200,381,433,56,66,17.5,14,295,322,1909,1792.1,10,20,2101,1794
48446,BetterBot,LIMEUJIE,660,434,323,91,27,12,11,327,237,1737,1651.1,10,20,1952,1887
48447,HastyBot,TJJ-SJKCPEIYANG,900,486,274,55,81,25.5,0,388,177,1537.6,1518.8,2,2,2269,1450
48456,BetterBot,BeautifulWaste,840,437,397,77,83,16.5,18,336,307,2023.1,1789.8,10,20,1910,1848
48457,HastyBot,BethMix,1200,635,295,81,84,26,10,504,241,1851.1,1748.85,10,20,2066,1573
48464,BetterBot,Xerxes,900,492,348,62,62,26,13.5,390,258,1500,1500,1,1,1972,1808
48469,BetterBot,pandorable,300,438,326,64,64,16,17,336,239,1760.1,1572.85,10,20,1745,1637
48474,BetterBot,Crookshanks,1500,392,404,68,79,21,12.5,293,303,1998,1791.6,10,20,2016,1918
48478,BetterBot,Kathleen3,1800,451,458,59,69,25,21,339,376,2100.7,1829.75,10,20,1986,1993
48482,BetterBot,Juma,1200,409,261,70,15,15,10,321,161,1789.5,1687.7,10,20,1901,1647
48489,BetterBot,kar2008,1200,401,383,65,55,17,15,295,321,1830.5,1560.6,10,20,1641,1838
48490,HastyBot,NoelL,1200,512,514,77,72,33.5,25,422,413,2064.9,1941.9,10,20,2220,2018
48496,STEEBot,WzofDgoose,3600,493,382,70,67,25,19,395,292,1906.2,1703.1,10,11,2144,1933
48498,BetterBot,squashy,900,492,542,79,82,18,24.5,403,443,2200.1,1914.25,10,20,2044,2116
48503,BetterBot,Yasiru,900,382,370,60,63,13,13,281,283,1794,1690,10,20,2010,2016
48509,BetterBot,kar2008,1200,461,374,79,66,21,22.5,344,331,1753.2,1540.65,10,20,1747,1757
48512,HastyBot,adola,1200,546,291,73,34,32.5,22,431,213,2214.1,2012.7,10,20,2274,2114
48514,BetterBot,CobaltBlue,1200,404,353,55,59,16,9.5,308,258,1438.7,1349.35,10,20,1710,1500
48517,STEEBot,gerald0506,900,471,425,68,77,24,19,371,351,2031.8,1884.6,10,20,2119,2025
48528,HastyBot,Indominus,1200,484,448,75,70,29,27,387,350,2175.7,1995.1,10,19,2331,2216
48532,BetterBot,LeChamp21,840,388,294,62,38,15,11,297,197,1659.4,1644.4,10,20,1992,1635
48534,STEEBot,proton2020,1200,376,449,47,88,22,18,281,355,2045.8,1906.1,10,20,2183,1979
48535,STEEBot,Glilac,1200,552,303,78,68,27,14,444,220,1798.8,1649.4,4,4,2069,2138
48537,BetterBot,MYJTehx,1200,445,335,80,60,16,11,341,250,1942.5,1782.3,10,20,2037,1884
48542,BetterBot,SM_ROMPIN,900,401,226,90,38,16,9,284,171,1501,1500.5,2,2,1910,1258
48543,STEEBot,Goldenlamb,1200,385,433,69,74,21,20.5,291,338,2012.5,1854.8,10,20,2127,2021
48546,BetterBot,wagyu,1200,352,469,69,73,14.5,22,265,368,2119,1898.5,10,20,2013,2035
48547,STEEBot,Rexington,1200,332,445,67,124,20,14,239,349,2237.1,1977.35,10,20,2075,2071
48549,HastyBot,busker221,300,479,313,76,57,23,13.5,378,231,2064.9,1903.35,10,20,2163,2037
48551,HastyBot,NoelL,1200,433,479,68,68,25,29,345,376,1866.9,1870.1,10,20,2210,2001
48556,HastyBot,wagyus,1200,438,395,86,67,18,15,323,316,2080.3,1933.15,10,20,2242,2056
48561,HastyBot,Edemaro,1200,502,350,94,57,24,21,393,269,1881.9,1845.55,10,20,2260,1828
48564,STEEBot,shaneabbas,1080,308,409,35,63,18.5,19,228,358,2004.3,1858.7,10,20,2146,1930
48568,HastyBot,NoelL,1200,395,460,61,71,21,19,296,370,1876.3,1844.75,10,20,2223,1995
48569,BetterBot,Kovert,1800,362,400,71,66,16,15,275,298,1772,1523.1,10,20,1681,1708
48572,STEEBot,reinked,240,408,368,64,61,15,18,304,283,2026.2,1868.7,10,20,2135,1999
48574,BetterBot,ArthurB,1200,361,361,64,70,14,16,271,259,1583.3,1541.65,5,5,1617,1504
48576,STEEBot,Glilac,1800,419,400,86,63,15,18.5,331,298,1911,1818.85,10,20,2087,1983
48577,BetterBot,Scrabbler17,1200,341,375,32,70,18,12.5,244,283,1825.8,1714.6,10,20,1980,1812
48578,STEEBot,wagyu,1800,476,308,80,59,18,16,371,225,2049.5,1810.25,10,16,2106,2041
48579,STEEBot,Lola,1500,436,470,65,85,21,20.5,336,380,2220.7,1978.75,10,20,2226,1970
48580,BetterBot,Zynx,780,414,358,69,38,16,15,328,251,1936.3,1745.75,10,20,1947,1945
48581,BetterBot,CobaltBlue,1200,342,166,62,55,11,6.5,262,174,1480.6,1490.3,5,5,1738,1500
48582,BetterBot,pandorable,300,526,252,78,23,16,13,404,184,1624.2,1529.05,10,20,1869,1645
48584,BetterBot,AASM16,900,323,421,66,57,11.5,17,236,310,2041.1,1834.55,10,20,2006,1936
48585,HastyBot,Esan,1200,360,524,63,85,20,27,270,422,2222.4,2021.6,10,20,2209,2088
48586,BetterBot,Bingobabe,1200,443,332,74,78,14.5,17,315,356,1586.5,1452.15,10,20,1692,1513
48587,STEEBot,talulah,1200,429,303,59,59,19,11,326,225,1639,1546.3,10,20,1898,1572
48593,STEEBot,Anita,1200,456,340,71,63,21,18.5,360,246,1566.2,1453.85,10,20,1810,1612
48601,HastyBot,Esan,1200,388,457,55,72,18,15,287,370,2222.2,2027.25,10,20,2263,2167
48603,BetterBot,TT9000,600,321,298,65,52,10,9,241,189,1792.4,1640.6,10,12,1791,1500
48609,HastyBot,Fwesha,1200,418,345,64,76,20,19,308,266,1959.2,1729.6,8,8,2206,1960
48610,STEEBot,Toronto2,1200,488,271,71,32,22,10,388,182,1393.8,1446.9,10,11,1824,1536
48613,STEEBot,TheAgentIntellect,3600,412,381,61,75,15,15.5,322,295,1573.3,1536.65,2,2,1803,1827
48616,BetterBot,Yuki86,1200,496,261,66,22,16,11,388,179,1656.6,1702.6,10,20,1965,1417
48617,STEEBot,plunder1,300,484,362,62,67,21,14.5,369,284,1698.3,1572.25,10,20,1831,1624
48618,BetterBot,Kovert,1800,402,357,83,61,16,17,309,261,1766.4,1523.8,10,20,1610,1798
48622,STEEBot,wagyus,1200,409,461,66,77,22,19,330,352,1978.5,1830.85,10,20,2129,1993
48627,STEEBot,plunder1,300,444,339,55,85,26,25,336,292,1696.9,1574.4,10,20,1858,1629
48628,BetterBot,davidavid,900,466,432,72,88,11,19,378,331,1941.5,1766.9,10,20,1961,1842
48629,BetterBot,Xerxes,900,282,326,60,37,9,13.5,180,296,1919.2,1770.2,10,20,2004,1828
48630,HastyBot,Nursaidatul,1200,662,201,139,33,23,6.5,532,138,1908.9,1866.65,10,20,2354,1234
48636,STEEBot,Kii,900,456,450,68,76,20,16.5,356,372,2080.7,1889.25,10,20,2127,1885
48640,HastyBot,Marlon,1200,459,458,66,133,27,22,358,366,2395.4,2134.05,10,20,2267,2135
48642,STEEBot,shaunthesheep,1200,430,342,69,45,23.5,21,314,267,1778.4,1639.2,6,6,2169,1983
48645,BetterBot,MarvinK,3600,426,348,71,68,16,15,310,274,1692.8,1556.05,10,20,1703,1720
48646,STEEBot,cayden,1800,320,468,34,116,16,18.5,224,375,1959.6,1729.8,10,11,2125,1878
48647,HastyBot,NimuthuWitharana,900,494,560,91,133,22.5,31,403,450,2048.1,1933.15,10,20,2265,2158
48650,HastyBot,adola,1200,466,406,72,60,38.5,22.5,373,311,2028,1764,10,10,2133,2090
48654,BetterBot,Crookshanks,1500,378,459,72,74,19,25.5,274,373,2171.7,1878.85,10,20,1923,2022
48657,BetterBot,pandorable,300,402,357,63,41,16.5,21,303,266,1618.7,1531.65,10,20,1877,1722
48659,STEEBot,jaundiced,1140,368,416,60,75,18,25,273,322,2032.7,1768.75,10,20,1762,1880
48663,BetterBot,MYJTehx,1200,356,348,59,67,16,11.5,267,249,1944.8,1787.15,10,20,2016,1933
48666,BetterBot,jadeite,1200,417,414,66,68,18,15,316,322,1860,1680,9,9,1874,1905
48668,STEEBot,Goldenlamb,1200,574,422,87,67,22,16.5,468,338,2402.9,2068.5,10,20,2042,2180
48669,HastyBot,peter3000,3600,475,374,85,66,21,19,362,287,2255,2022.5,10,20,2180,2106
48674,HastyBot,joelimus,300,550,312,71,62,30,13,450,256,1951.2,1833.8,10,20,2133,1993
48676,HastyBot,FarlinaJames06,1200,715,150,131,29,29,4.5,578,90,1565,1532.5,3,3,2222,1177
48679,BetterBot,CobaltBlue,1200,473,277,77,68,14,7,354,207,1353.3,1310.85,10,20,1623,1500
48683,BetterBot,LeChamp21,840,361,292,63,23,11,13,268,196,1641.3,1570.65,9,9,2014,1738
48684,HastyBot,Esan,1200,496,436,79,79,24,22,401,340,1962,1885,10,20,2321,2103
48686,STEEBot,Goldenlamb,1200,409,420,73,81,20,17.5,312,329,2008.9,1835.5,10,20,2063,2039
48687,BetterBot,NurdiniDelisha,900,550,221,61,34,21,10.5,422,217,1635,1620.1,10,20,2024,1999
48693,STEEBot,MSHS-21KADMUSLEE,1200,399,378,48,65,20,19.5,281,306,1847.9,1775.75,10,20,2130,1892
